"loc_id","scale","used","jrc_permanent_prop","jrc_semi_prop","jrc_temporary_prop","jrc_dry_prop"
21173,3,0,0,0.0184812895630082,0.0278700637850586,0.953648646651933
24246,3,0,0,0,0,1
24536,3,0,0,0,6.24441216940429e-05,0.999937555878306
30782,3,0,0,0,0,1
31970,3,0,0,0,0,1
33166,3,0,0,0,0.000637761073179831,0.99936223892682
33977,3,0,0,0.00664764405365047,0.0132813613065656,0.980070994639784
37789,3,0,0,0,0,1
37985,3,0,0,0,0,1
39821,3,0,0,0,0,1
40407,3,0,0,0,0,1
40440,3,0,0,0,0,1
41835,3,0,0,0,0,1
43270,3,0,0,0,0,1
44576,3,0,0,0.0230488986980857,0.0205626768449419,0.956388424456972
45837,3,0,0,0.0188043256418494,0.0029259310979236,0.978269743260227
46286,3,0,0,6.2007481263406e-05,3.1003740631703e-05,0.999906988778105
47093,3,0,0,0,0,1
50210,3,0,0,0,0.00010332355420956,0.99989667644579
50756,3,0,0,0.0250950704429412,0.0120947630461457,0.962810166510913
50994,3,0,0,0,0,1
52848,3,0,0,0,0,1
54335,3,0,0,0.00271848839626487,0.00190881988913015,0.995372691714605
58435,3,0,0,0.0163606598597654,0.00391312356460327,0.979726216575631
58921,3,0,0,0.00218687631414101,0.000371480044480487,0.997441643641379
60220,3,0,0,0,0,1
64274,3,0,0,0,0.000553621632300916,0.999446378367699
65674,3,0,0,0,0,1
66578,3,0,0,0,0,1
67143,3,0,0,0,0,1
68149,3,0,0,0.0451213307905073,0.017629630404788,0.937249038804705
71309,3,0,0,0,0.000123502800970877,0.999876497199029
71740,3,0,0,0,0,1
75777,3,0,0,0.0271656435848826,0.0209718857695741,0.951862470645543
76664,3,0,0,0,0,1
79522,3,0,0,0.000218561892136217,0.00466877588075851,0.995112662227105
80069,3,0,0,3.09247482028174e-05,0,0.999969075251797
80714,3,0,0,0,0,1
82116,3,0,0,0,0,1
86666,3,0,0,0,0,1
87087,3,0,0,0,0.000221911228795201,0.999778088771205
87133,3,0,0,0,0.000413262044194917,0.999586737955805
87481,3,0,0,0.0132674606896609,0.00205288479261323,0.984679654517726
87561,3,0,0,0.00114667163821033,0.000433875754998504,0.998419452606791
88362,3,0,0,0.0514659866747485,0.00963013144515905,0.938903881880092
88635,3,0,0,0,0,1
89365,3,0,0,0.0134598958460004,0.0018646330429792,0.98467547111102
90092,3,0,0,0,0,1
90634,3,0,0,0,0.000218658302853877,0.999781341697146
91131,3,0,0,0.000679745651536208,0.000123590118461129,0.999196664230003
95355,3,0,0,0,0,1
95857,3,0,0,0,0,1
96492,3,0,0,0.0439510949625079,0.0206353011442371,0.935413603893255
97600,3,0,0,0,0.000155621050658131,0.999844378949342
98544,3,0,0,0.00415108688763546,0.00674947715317827,0.989099435959186
101753,3,0,0,9.35064135010059e-05,6.23376090006706e-05,0.999844155977498
102495,3,0,0,0,0,1
103938,3,0,0,0.00427189034243225,0.00043338017966704,0.995294729477901
104097,3,0,0,0.0043382926383649,0.009340581984608,0.986321125377027
107297,3,0,0,0,0,1
110447,3,0,0,0,0,1
111205,3,0,0,0,0,1
112053,3,0,0,2.07296569388969e-05,0,0.999979270343061
114290,3,0,0,0,0,1
114768,3,0,0,0,0,1
115205,3,0,0,0.183823859723832,0.364316935821832,0.451859204454337
115456,3,0,0,0,0.0018850527559903,0.99811494724401
118427,3,0,0,0,0,1
119006,3,0,0,0.00229866249106391,0.0117143752123903,0.985986962296546
119365,3,0,0,0,0,1
121243,3,0,0,0,0,1
122360,3,0,0,0,6.27965984929555e-05,0.999937203401507
122437,3,0,0,0,0,1
123369,3,0,0,0,0,1
124090,3,0,0,0,0,1
124436,3,0,0,0,0,1
126425,3,0,0,0.000337892377523399,0.000128253773404043,0.999533853849073
126446,3,0,0,0,0,1
127211,3,0,0,0.000243844635014476,0.00086531827350172,0.998890837091484
127251,3,0,0,0.0458259053508597,0.00350699401569678,0.950667100633444
127861,3,0,0,0,0,1
130279,3,0,0,0,0,1
130998,3,0,0,0,0,1
134192,3,0,0,0,3.12006448622693e-05,0.999968799355138
134536,3,0,0,0,0,1
134775,3,0,0,0.000188769730909365,0.00232026376436701,0.997490966504724
135123,3,0,0,0,0,1
137375,3,0,0,0,0,1
138315,3,0,0,9.28203293265284e-05,9.28203293265284e-05,0.999814359341347
138988,3,0,0,0,0,1
141589,3,0,0,0,0,1
142327,3,0,0,0,0,1
142340,3,0,0,0,0,1
142799,3,0,0,0.000399994883926673,0.000215381860575901,0.999384623255497
143254,3,0,0,0.00325933531037099,0.00106527074832874,0.9956753939413
143458,3,0,0,0.000348496976546632,0.000250922726342228,0.999400580297111
144070,3,0,0,0,0,1
144717,3,0,0,0,6.26066922380223e-05,0.999937393307762
148506,3,0,0,0,0,1
152961,3,0,0,0,0,1
154615,3,0,0,0.00970243814950853,0.00363100211381142,0.98666655973668
155643,3,0,0,0,0,1
156164,3,0,0,0,0,1
156559,3,0,0,0,0,1
158259,3,0,0,0,0.000157834300475905,0.999842165699524
158815,3,0,0,0.00214813709692976,0.000529251168808781,0.997322611734262
161853,3,0,0,0.00163676134853785,0.030191567330229,0.968171671321233
161993,3,0,0,0.00102244531740093,0.000216882340054742,0.998760672342544
162049,3,0,0,1,0,0
162649,3,0,0,0.124821096686837,0.046353937569413,0.82882496574375
163472,3,0,0,0,3.1264639974184e-05,0.999968735360026
165908,3,0,0,0.00730751840101665,0.00363910940147129,0.989053372197512
167256,3,0,0,4.89515425658441e-05,3.08213416155315e-05,0.999920227115819
169088,3,0,0,0,0.000900300404496024,0.999099699595504
171204,3,0,0,0,0,1
175722,3,0,0,0,0,1
175792,3,0,0,0,0,1
176655,3,0,0,0,0,1
178927,3,0,0,0,0,1
180144,3,0,0,0,0,1
181517,3,0,0,0,0,1
184600,3,0,0,0.0746700990681513,0.0130016353422224,0.912328265589626
188873,3,0,0,0,0.000777766445093714,0.999222233554906
188875,3,0,0,0,0,1
189584,3,0,0,0,0,1
196397,3,0,0,0.0104120850560189,0.000834352949957482,0.988753561994024
14977,3,0,0,0,0,1
19771,3,0,0,0,0,1
21042,3,0,0,0,6.19133933601891e-05,0.99993808660664
25744,3,0,0,0,0,1
26549,3,0,0,0,0,1
27438,3,0,0,3.11468603781522e-05,0.005181982555071,0.994786870584551
28463,3,0,0,0,0,1
31932,3,0,0,0,0,1
34420,3,0,0,0,0,1
34582,3,0,0,0,0,1
44126,3,0,0,0.0281833365078415,0.00564134127553718,0.966175322216621
45142,3,0,0,0,0,1
48102,3,0,0,0.050911772329355,0.0259055960304557,0.923182631640189
48284,3,0,0,0,0,1
54711,3,0,0,0,0,1
58316,3,0,0,0,0,1
58994,3,0,0,0,0.000731728544434316,0.999268271455566
67428,3,0,0,0,0,1
68672,3,0,0,0,0,1
70099,3,0,0,0,0,1
70708,3,0,0,0.000124370359811986,0.000186555539717979,0.99968907410047
73242,3,0,0,0,0,1
73824,3,0,0,0,0,1
77917,3,0,0,0,0,1
78816,3,0,0,0,0.0121400912331138,0.987859908766886
80445,3,0,0,0.0891288821550838,0.0749327370311955,0.835938380813721
80912,3,0,0,0,0,1
85859,3,0,0,0,0,1
92295,3,0,0,0,0.0001245649994822,0.999875435000518
94986,3,0,0,0,0,1
101906,3,0,0,0,0,1
104044,3,0,0,0,0,1
104162,3,0,0,0,0,1
106018,3,0,0,0,0,1
112728,3,0,0,0.0460473976640233,0.00247791429533196,0.951474688040645
113959,3,0,0,0.0262758384789495,0.0343559295794556,0.939368231941595
123275,3,0,0,0,0,1
128226,3,0,0,0.0041354743402152,0.000709921479776807,0.995154604180008
131752,3,0,0,0,0,1
132029,3,0,0,0,0,1
133305,3,0,0,0,0,1
141479,3,0,0,0,0,1
142664,3,0,0,0,0.000930732864738224,0.999069267135262
142727,3,0,0,0.0514850292230356,0.0270107749692721,0.921504195807692
144693,3,0,0,0.0161276878667378,0.000969883998997823,0.982902428134264
145298,3,0,0,0.0093975143588504,0.0440897809342092,0.94651270470694
147153,3,0,0,0.0210767331923041,0.00470121981549157,0.974222046992204
148139,3,0,0,0,0,1
150760,3,0,0,0,0,1
151598,3,0,0,0,0,1
151629,3,0,0,6.19061335504661e-05,0.00123812267100932,0.99869997119544
155030,3,0,0,0,3.12043636182084e-05,0.999968795636382
155585,3,0,0,0,0,1
159636,3,0,0,0.000589524300172217,0.00295187317003603,0.996458602529792
161712,3,0,0,0,0,1
163879,3,0,0,0,0,1
171114,3,0,0.024592265483287,0.120768179236834,0.015981162893534,0.838658392386345
172895,3,0,0,0,0,1
175094,3,0,0,0,0.000350066075751803,0.999649933924248
183393,3,0,0,0,0,1
183782,3,0,0,0,0,1
185077,3,0,0,0,0,1
185695,3,0,0,0,0,1
189937,3,0,0,0,0,1
191802,3,0,0,0,0,1
192289,3,0,0,0,0,1
192370,3,0,0,0,0,1
192411,3,0,0,0,0,1
195382,3,0,0,0,0,1
3997,3,0,0,0,0,1
4297,3,0,0.120422343168032,0.17738128889547,0.0495034042805643,0.652692963655934
5395,3,0,0,0,0,1
7649,3,0,0.0666998907845486,0.0982067084858098,0.0170795251903474,0.818013875539294
11613,3,0,0,0,0,1
11919,3,0,0,0,0,1
13859,3,0,0,0,0,1
17863,3,0,0,0.000159112583571544,0.000222757617000162,0.999618129799428
17969,3,0,0,0,0,1
21572,3,0,0,0,0,1
25579,3,0,0,0.000386605195236246,0.00141933818373552,0.998194056621028
27983,3,0,0,0,0,1
40984,3,0,0,0,0,1
43484,3,0,0,0,0,1
43724,3,0,0,0,9.70952423206462e-05,0.999902904757679
50979,3,0,0,0,0,1
55474,3,0,0,0,0,1
57519,3,0,0,0,0,1
61250,3,0,0,0,0,1
64860,3,0,0,0,0,1
77476,3,0,0,0.00166699928535804,0.000636608491013499,0.997696392223628
82589,3,0,0,0,0,1
83738,3,0,0,0,0,1
87293,3,0,0,0,0,1
87558,3,0,0.000555371749000424,0.00907040628625907,0.00179541078227418,0.988578811182466
88030,3,0,0,0,0,1
91685,3,0,0,0.00444933608303134,0.00326359424846663,0.992287069668502
94209,3,0,0,3.17850245417784e-05,0.000222495171792449,0.999745719803666
98748,3,0,0,0,0,1
102202,3,0,0,0,0,1
109204,3,0,0,6.36509193876083e-05,0.00038190551632565,0.999554443564287
109565,3,0,0,0.00212852875120956,0.0104535242568183,0.987417946991972
110008,3,0,0,0,0,1
111377,3,0,0,0,0,1
112555,3,0,0,0.00911867001007916,0.0277339161507691,0.963147413839152
116708,3,0,0,0,0,1
125825,3,0,0,0,6.36140408911055e-05,0.999936385959109
127569,3,0,0.115667439929546,0.0731869496238481,0.0104793290396085,0.800666281406997
127976,3,0,0,0,0,1
129113,3,0,0,0,0,1
129914,3,0,0,0,0,1
130328,3,0,0,0,0,1
130516,3,0,0,0,0,1
134166,3,0,0,0,0,1
134698,3,0,0,0,0,1
140830,3,0,0,0,0,1
146230,3,0,0,0,0,1
147466,3,0,0.0281001387397706,0.0677708274079499,0.0180022246785567,0.886126809173723
148509,3,0,0,0,0,1
156259,3,0,0,0,0,1
163991,3,0,0.120022472848945,0.0685929464935434,0.0179468520863771,0.793437728571135
167767,3,0,0,0,0,1
168667,3,0,0,0,3.1740989542153e-05,0.999968259010458
169065,3,0,0,6.36504427512318e-05,0.00709702436676234,0.992839325190486
170845,3,0,0.987083850895248,0.0123134187737894,0.000390464431797507,0.000212265899165087
170882,3,0,0,0,0,1
171347,3,0,0,0.00203005611201387,0.219076087980662,0.778893855907324
171383,3,0,1,0,0,0
172441,3,0,0,0,0.000127161718039585,0.99987283828196
172763,3,0,0,0,0,1
173154,3,0,0,0,0,1
173166,3,0,0,0,0,1
174256,3,0,0,0,0,1
174264,3,0,0,0,0.00702050003450765,0.992979499965492
175370,3,0,0,0.0196061321627902,0.0138382661448204,0.966555601692389
176420,3,0,0,0,0,1
176481,3,0,0,0,0,1
176543,3,0,0,0.372348735623191,0.103464935897228,0.524186328479581
177148,3,0,0,0.0268281343929601,0.00673841364921171,0.966433451957828
178827,3,0,0.943179035848501,0.0568209641514986,0,0
179141,3,0,0,0,2.71971728913052e-05,0.999972802827109
179361,3,0,0,0,0,1
180119,3,0,0,0.0571214763356607,0.0192744043832826,0.923604119281057
180985,3,0,1,0,0,0
181245,3,0,0,0,0,1
182361,3,0,0,0,3.1784537233965e-05,0.999968215462766
182858,3,0,0.491881238605042,0.11983916123391,0.0689741756035036,0.319305424557544
184032,3,0,0.798616581749053,0.201383418250947,0,0
184243,3,0,0.00226709786785823,0.0302578953182553,0.0117969384515907,0.955678068362296
184762,3,0,0.00153226310776344,0.161589602137295,0.0390279870970989,0.797850147657843
185660,3,0,0,0,0,1
186410,3,0,1,0,0,0
186524,3,0,0,0.0054213522844909,0.0103978897365651,0.984180757978944
186650,3,0,0.000222642783561154,0.0163736616954753,0.00780397257090798,0.975599722950056
187342,3,0,0,0,0,1
187634,3,0,1,0,0,0
188268,3,0,0,0.0773516922161507,0.0137009177988519,0.908947389984997
189673,3,0,0,0,0,1
190117,3,0,0.910783894156336,0.043447542259699,0.00870298752399556,0.0370655760599699
191183,3,0,0.0404733947383876,0.30728811883398,0.0980601783497245,0.554178308077908
193463,3,0,0,0.0434346018923153,0.00292925755671725,0.953636140550967
194052,3,0,0,0.156508227595108,0.020988118595557,0.822503653809335
194565,3,0,0.00122212871038712,0.036788502252938,0.00594727800246767,0.956042091034207
195063,3,0,0.0850627745893677,0.265381459957699,0.0447319033198667,0.604823862133066
197023,3,0,0,0,0.000719256127779537,0.99928074387222
197150,3,0,0.0270085448793005,0.0581010687327172,0.0493495428614135,0.865540843526569
197549,3,0,0,0,0,1
198064,3,0,0.121032903725444,0.32936196266865,0.0819998586490866,0.467605274956819
198731,3,0,0,0,0.00611345460481641,0.993886545395184
199062,3,0,1,0,0,0
30,3,0,0,0,0,1
243,3,0,0,0,0.000477161074983399,0.999522838925017
841,3,0,0,0,0,1
1082,3,0,0,0,0,1
1398,3,0,3.17978425350886e-05,0.0676522168957025,0.0244830917778011,0.907832893483961
1981,3,0,0,0,0,1
3190,3,0,0,0.00987695490759482,0.0990783131199384,0.891044731972467
4588,3,0,0,0.00282842120257814,0.0114349473716745,0.985736631425747
5275,3,0,1,0,0,0
5471,3,0,0.960246314535485,0.0397536854645147,0,0
6165,3,0,0,0,0,1
7209,3,0,0.0333985189104732,0.0335315523984715,0.0125066454345553,0.9205632832565
11151,3,0,0,0,0,1
11164,3,0,0,0,0,1
12046,3,0,0.0646889515581481,0.561511643395175,0.126944536042667,0.246854869004009
12167,3,0,0,0,0.000159104284060671,0.999840895715939
12259,3,0,0.00120927570625008,0.0551565749967459,0.0100376123431483,0.933596536953856
13962,3,0,1,0,0,0
14000,3,0,0,0,0,1
14959,3,0,0.0992582295355663,0.153741270770812,0.0505903370236116,0.69641016267001
15044,3,0,0,0,0,1
15081,3,0,0,0.00012706062436096,0.000396877597268645,0.99947606177837
15297,3,0,1,0,0,0
16251,3,0,0,0.130471037754078,0.0512628947909719,0.81826606745495
19022,3,0,0,0.0111210614697239,0.0164669857145668,0.972411952815709
19298,3,0,0,0,0,1
19377,3,0,0,0,0,1
19573,3,0,0.497288854395181,0.0921173902619079,0.0533076076071585,0.357286147735752
21332,3,0,0.507900059845822,0.219288878063483,0.0224483535293765,0.250362708561318
21543,3,0,1,0,0,0
21570,3,0,0.191287653674036,0.381988731463617,0.157548950056577,0.269174664805771
21812,3,0,0,0,0,1
21894,3,0,0,0,0,1
22078,3,0,0,0,0,1
22178,3,0,0,0,0,1
24222,3,0,0,0,0,1
24234,3,0,0,0,0,1
24981,3,0,1,0,0,0
25239,3,0,0.26636622035867,0.256017698982585,0.181567368292907,0.296048712365838
25251,3,0,0,0,0,1
26776,3,0,0,0.00303792691128747,0.00378910931532326,0.993172963773389
26946,3,0,0,0.0118070501177648,0.00458157962933873,0.983611370252896
27693,3,0,0.832691474609315,0.167308525390685,0,0
31422,3,0,0.0697072443941497,0.0766150436378248,0.00774039788833822,0.845937314079687
32056,3,0,0.0079609161661999,0.0216891814310604,0.00830662513166894,0.962043277271071
33087,3,0,0.0118475067607106,0.0580206745080389,0.0289616254595655,0.901170193271685
33532,3,0,0,0.0288790930764851,0.00512654813423278,0.965994358789282
34739,3,0,0,0,0,1
35112,3,0,1,0,0,0
35349,3,0,0,0,0,1
36766,3,0,0,0,0,1
36937,3,0,1,0,0,0
37417,3,0,0,0.027540588397907,0.0230188951787035,0.94944051642339
38312,3,0,0,0,0,1
39106,3,0,0,0,0,1
39246,3,0,0,0.000127053217361149,0.00141178545644242,0.998461161326196
40084,3,0,0.145426068652926,0.156710632841011,0.401430249570313,0.296433048935749
43573,3,0,0,0,4.27053955216857e-05,0.999957294604478
44877,3,0,0.0604622191594516,0.0479346196055106,0.00759146010949877,0.884011701125539
45262,3,0,0,0,0.0022273963259316,0.997772603674068
45327,3,0,0,0,0,1
46056,3,0,0,0,0.00725798922971011,0.99274201077029
47368,3,0,0.00333294809836621,0.0235796249475502,0.00790047858164306,0.96518694837244
48565,3,0,1,0,0,0
48955,3,0,0,0.00830310169960614,0.0148489780117645,0.976847920288629
49060,3,0,0,0,0,1
49705,3,0,0,3.17477589505959e-05,0.000349225348456554,0.999619026892593
50338,3,0,0,0,9.52696204981369e-05,0.999904730379502
51173,3,0,0,0.134557989185732,0.123857715823269,0.741584294990999
51925,3,0,0,0,0,1
52211,3,0,0,0,0,1
53457,3,0,1,0,0,0
53814,3,0,0,0,0.0387553963324591,0.961244603667541
54664,3,0,0,0,0,1
54931,3,0,0.0133482883658807,0.0814248704566396,0.0304328019471771,0.874794039230303
55478,3,0,0,0,0.000954757832851981,0.999045242167148
55539,3,0,0,0.0395025836696439,0.0150282299170255,0.945469186413331
55609,3,0,0,0.0827859382736424,0.0421204071909244,0.875093654535433
56255,3,0,0,0,0,1
56670,3,0,1,0,0,0
56851,3,0,0,0,0,1
59103,3,0,0,0,0,1
61183,3,0,1,0,0,0
61950,3,0,0,0,0,1
64362,3,0,0,0,0,1
64540,3,0,0.0413635130038454,0.431614819574514,0.207170648406273,0.319851019015368
65020,3,0,0.155256550301958,0.121836407250868,0.0470643092250903,0.675842733222084
66647,3,0,0,0,0.141614563273766,0.858385436726234
66965,3,0,1,0,0,0
67280,3,0,1,0,0,0
68764,3,0,1,0,0,0
70157,3,0,0,0,0,1
70538,3,0,0.0188552637897241,0.760435439040468,0.0506615712449588,0.17004772592485
70650,3,0,0.0907686639150027,0.172241742516796,0.0848416165594103,0.652147977008791
73015,3,0,0,0.0842905421206998,0.0546839131175011,0.861025544761799
73636,3,0,0,0.102212897100254,0.0295483368873255,0.868238766012421
73924,3,0,1,0,0,0
74816,3,0,0,0.000310010377360256,0.000797740069278084,0.998892249553362
74944,3,0,0.997815117891661,0.00218488210833885,0,0
75234,3,0,0,0.169745820327828,0.0194977735337686,0.810756406138404
75451,3,0,0,0.00425038322208495,0.015720015316427,0.980029601461488
75849,3,0,1,0,0,0
76763,3,0,0,0,0,1
76821,3,0,0,0,0.00478580744198237,0.995214192558018
77451,3,0,1,0,0,0
77658,3,0,0,0.0159554649713741,0.0477556397405492,0.936288895288077
77812,3,0,0,0,0.00735137015911557,0.992648629840884
78093,3,0,1,0,0,0
78203,3,0,1,0,0,0
78289,3,0,1,0,0,0
78444,3,0,0,0,0,1
80447,3,0,0.000667205379690552,0.0598383711470353,0.0225873370222887,0.916907086450985
81215,3,0,0,0.0043771608950514,0.00716353389365915,0.988459305211289
81789,3,0,0,0,0,1
82043,3,0,0.012493320022224,0.327363745601504,0.197862781252787,0.462280153123486
82193,3,0,0.397313354529176,0.0493993928783765,0.00689913204870351,0.546388120543744
83926,3,0,0.0481438539678628,0.111394579670935,0.0191582617649707,0.821303304596232
84238,3,0,1,0,0,0
84939,3,0,1,0,0,0
85748,3,0,1,0,0,0
86392,3,0,0.969904390155261,0.0300956098447388,0,0
86593,3,0,0,0.00057232248464268,0.00524940666741979,0.994178270847938
86766,3,0,0.999961826747324,3.8173252675496e-05,0,0
86947,3,0,0.00229339020381919,0.0307978991068059,0.00776952077430124,0.959139189915074
86956,3,0,0,0,0,1
87144,3,0,0,9.54685985683953e-05,0.000234490845372568,0.999670040556059
88497,3,0,1,0,0,0
88689,3,0,0,0.000111865727243702,0.00152476225107229,0.998363372021684
90392,3,0,0.0998229096961616,0.323668120354589,0.149220209287181,0.427288760662068
90600,3,0,0.274944972764701,0.725055027235299,0,0
91420,3,0,0,0,0,1
91548,3,0,0,0,0,1
92141,3,0,0,0.248418125164425,0.0780225421136436,0.673559332721932
92718,3,0,0.00570298886797203,0.00830619685838541,0.00267758180216093,0.983313232471482
93069,3,0,0,0,0,1
93406,3,0,0.00298701452446716,0.424467225397474,0.0768071469026703,0.495738613175388
93451,3,0,0,0.000907767820510213,0.00169977247798161,0.997392459701508
94233,3,0,1,0,0,0
94648,3,0,1,0,0,0
94771,3,0,3.1825372310054e-05,0.0283833646906855,0.0141370799908892,0.957447729946115
96130,3,0,0,0,0,1
97333,3,0,0,0.00278701559570591,0.00982080535784447,0.98739217904645
97469,3,0,0,0,0,1
98114,3,0,1,0,0,0
98535,3,0,0.111674418929002,0.394625435722305,0.0700451935807482,0.423654951767944
98837,3,0,0,0,0.000190952972651041,0.999809047027349
99993,3,0,0,0,0,1
100234,3,0,0,0,0,1
100978,3,0,1,0,0,0
102544,3,0,0,0.0106628746903548,0.0125717140426645,0.976765411266981
102750,3,0,0,0,0.00754193646129122,0.992458063538709
103998,3,0,0.423615410379409,0.150562742428315,0.029102437521401,0.396719409670874
104280,3,0,0,0.00597793114404392,0.00145467348718128,0.992567395368775
104628,3,0,0,0,0,1
105248,3,0,0.999629450602171,0.000370549397829147,0,0
105480,3,0,0,0.0655593632255503,0.0181773391771695,0.91626329759728
106393,3,0,1,0,0,0
107788,3,0,1,0,0,0
110218,3,0,0,0,0,1
110705,3,0,1,0,0,0
111569,3,0,0,0.00715955486712455,0.0106378730343983,0.982202572098477
112176,3,0,0,0.000159042303381614,0.00120872150570026,0.998632236190918
112843,3,0,0,0,0,1
114013,3,0,0,0,0,1
114575,3,0,0.181687629772823,0.00658811361744392,0.0029767182299221,0.808747538379811
114901,3,0,1,0,0,0
115203,3,0,0,0.0283200727109379,0.0229518825995556,0.948728044689506
115270,3,0,0,0,0,1
115328,3,0,1,0,0,0
116071,3,0,1,0,0,0
117587,3,0,0,0,0.105580219635392,0.894419780364608
119797,3,0,1,0,0,0
120041,3,0,0,0,0,1
120111,3,0,0.0707356981276725,0.0263224651718843,0.00889564860522204,0.894046188095221
120195,3,0,0,0.00577332004194969,0.00355646792455843,0.990670212033492
123406,3,0,0,0,0,1
124553,3,0,1,0,0,0
125448,3,0,0,0.00881104636476979,0.0792278172402674,0.911961136394963
126289,3,0,0.00189454466437695,0.0837931857763954,0.0738264937376992,0.840485775821529
128768,3,0,0.0416768564395002,0.161594341092518,0.0551703592907669,0.741558443177215
128927,3,0,1,0,0,0
131614,3,0,0,0.000127266402518178,0.000763598415109067,0.999109135182373
132099,3,0,0.78836451536569,0.0134695452358496,0.010730828766415,0.187435110632045
134339,3,0,0,0.00812989870193133,0.00838481587069623,0.983485285427372
134821,3,0,0,0,0,1
135315,3,0,0.787287292409473,0.212712707590527,0,0
136287,3,0,0,0,6.36405779812336e-05,0.999936359422019
136467,3,0,0,0,0,1
136488,3,0,0,0,0,1
136837,3,0,0,0,0,1
137449,3,0,0,0.236808792596994,0.0799122943784127,0.683278913024594
138037,3,0,0,0,0.0303421925674689,0.969657807432531
138725,3,0,0,0,0.000509203986867529,0.999490796013133
139001,3,0,1,0,0,0
142409,3,0,0,0,0,1
143837,3,0,0,0.00199067414873831,0.0034684214957932,0.994540904355468
144272,3,0,0,0,0,1
144528,3,0,0,0,0,1
144611,3,0,0,0.00631780135422098,0.00658943412169222,0.987092764524087
145489,3,0,1,0,0,0
145671,3,0,0.069570147458919,0.0933029126286258,0.0146379890400638,0.822488950872391
146583,3,0,1,0,0,0
146915,3,0,0,0.00228462835840991,0.00554246360086796,0.992172908040722
147218,3,0,1,0,0,0
147288,3,0,1,0,0,0
148671,3,0,0.0113964366355879,0.829772811951501,0.145207523755513,0.0136232276573979
150954,3,0,0,9.52685527100355e-05,0.000646082681646619,0.999258648765643
151036,3,0,0,0,0,1
151492,3,0,0.000659711336368321,0.00172762529992975,0.000660459874193248,0.996952203489509
151549,3,0,1,0,0,0
152081,3,0,0,0,0,1
152744,3,0,0,0,0,1
152913,3,0,0.746875595950681,0.25312440404932,0,0
153176,3,0,0.0337574970620802,0.0269614670728335,0.0110991963528859,0.9281818395122
153723,3,0,0,0,0.0019397422814058,0.998060257718594
153964,3,0,0.44448701712749,0.091820707322525,0.0320992067211478,0.431593068828838
156609,3,0,0.0110323496355223,0.0977284412152708,0.0238382647753948,0.867400944373812
156783,3,0,1,0,0,0
156876,3,0,0,0.000745599391542986,0.0018108483214282,0.997443552287029
157493,3,0,0.344006593761537,0.0979022323087826,0.0244046057484241,0.533686568181256
158209,3,0,0,0.00258746226513526,0.00593548767148864,0.991477050063376
159160,3,0,0,0.00659776221733268,0.00478745003102145,0.988614787751646
159211,3,0,1,0,0,0
159309,3,0,0,0,0,1
159669,3,0,0,0,0,1
159875,3,0,1,0,0,0
160531,3,0,0.101650078150435,0.0583145701601304,0.0135197134941415,0.826515638195293
161279,3,0,0,0,0,1
162173,3,0,1,0,0,0
162329,3,0,0.976703705353917,0.0232962946460831,0,0
163427,3,0,0.874348995953912,0.125651004046088,0,0
164272,3,0,0,0,0,1
165597,3,0,0.822463053130296,0.014511059425091,0.00289642402649841,0.160129463418115
166450,3,0,0,0.0311764640731205,0.0154050475053988,0.953418488421481
167816,3,0,0.00120599280472125,0.0130154886161267,0.00567509143833702,0.980103427140815
169202,3,0,0,0,0,1
175731,3,0,0,0,0,1
179096,3,0,0,0,0,1
179488,3,0,0,0,0,1
181445,3,0,0,0,0,1
183425,3,0,0,0,0,1
183816,3,0,0,0,0,1
185935,3,0,0,0,0,1
196545,3,0,0,0,0,1
198148,3,0,0,0,0,1
199821,3,0,0,0,0,1
199993,3,0,0,0,0,1
229,3,0,0,0,0,1
5855,3,0,0,0,0,1
6361,3,0,0,0,0,1
8638,3,0,0,0,0,1
10355,3,0,0,0,0,1
10598,3,0,0,0,0,1
12539,3,0,0,0,0.00490990623400497,0.995090093765995
13611,3,0,0,0,0,1
16171,3,0,0,0,0,1
16968,3,0,0,0,0,1
21798,3,0,0,0,0,1
23685,3,0,0,0.000700077719858098,0.00447737763115663,0.994822544648985
23770,3,0,0,0,0,1
24337,3,0,0,0.00647676492717852,0.00978029192990198,0.98374294314292
31433,3,0,0,0,0,1
31700,3,0,0,0,0.000127275295465855,0.999872724704534
32985,3,0,0,0,0,1
35257,3,0,0,0,0,1
36144,3,0,0,0,0,1
36971,3,0,0,0,0,1
37560,3,0,0,0,0,1
38070,3,0,0,0,0,1
38871,3,0,0,0,0.000954636664037776,0.999045363335962
39726,3,0,0,0.0197099909871098,0.00987950466771921,0.970410504345171
39972,3,0,0,0,0,1
41140,3,0,0,0,0,1
41263,3,0,0,0,0,1
41940,3,0,0,0.0489288889266028,0.0165099154581716,0.934561195615226
46977,3,0,0,0.0217855956738964,0.0112510483021186,0.966963356023985
48070,3,0,0,0,0,1
48094,3,0,0.00498342933008575,0.0350562005250706,0.017117077772343,0.942843292372501
51080,3,0,0,0,0,1
53301,3,0,0,0,0,1
53409,3,0,0.0382662518456627,0.224027050462194,0.0184006631346238,0.71930603455752
56267,3,0,0,0,0,1
56350,3,0,0,0,0,1
57435,3,0,0,0,0,1
57652,3,0,0,0,0,1
59694,3,0,0,0,0,1
60318,3,0,0,0,0,1
64162,3,0,0,3.1825515301895e-05,9.54765459056849e-05,0.999872697938792
