"individual.local.identifier","species","stop_id","timestamp","lc","location.long","location.lat"
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419285279139,-14.0383184359888
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.141856182343,-14.0383833074394
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418549713577,-14.0383331910212
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420161627504,-14.0382650151879
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420198852105,-14.0382813862028
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419665309701,-14.0382955589124
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420008287986,-14.0383447858725
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.141991151009,-14.0382654470558
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420606696336,-14.0382856624891
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419353728749,-14.0382623976791
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420296985792,-14.0382376370473
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418911217477,-14.038349890095
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419779374541,-14.0383010534161
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420270626038,-14.038268930397
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419244393027,-14.038256441137
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419224322992,-14.0383380862664
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419067426822,-14.0383708032637
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419530303511,-14.0383320410712
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420563284402,-14.0383320904797
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418750046817,-14.0383208792869
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420317819722,-14.0382997624558
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419220877085,-14.0382723745247
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419306052872,-14.0382907719095
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420145253748,-14.0383646150571
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420219673162,-14.0382980628633
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418811770864,-14.0383138304688
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420235569478,-14.0383364878428
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.142002451658,-14.0383045120379
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419683237747,-14.0383806946516
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.141888713861,-14.0383202411231
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.141955840792,-14.0382974177799
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420220815263,-14.0383307870578
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419007708913,-14.0382221793734
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418668548247,-14.0382021040541
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419291030521,-14.0383119047816
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418749565296,-14.0383312283944
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419683477483,-14.0383462077289
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420831408883,-14.0382869690572
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418823319073,-14.0383445109856
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419944274729,-14.0384362064457
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419569289042,-14.0383441750579
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420305480686,-14.0382749799501
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418433254571,-14.0384077086644
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418864038056,-14.0382599823614
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.141923836129,-14.0383970089597
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418477272506,-14.0383812947905
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420631263854,-14.0383766461599
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419731223521,-14.0383643508723
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418602520017,-14.0383294024945
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419798916057,-14.0383081911277
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419188342233,-14.0383266102274
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419901568308,-14.0383844642156
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419081932577,-14.038356501881
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419220173296,-14.038304573658
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1417940251063,-14.0383330433113
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420232974705,-14.0383019422907
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419380437658,-14.0382976220365
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.141864082537,-14.0383592849481
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418874496582,-14.038202639558
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419726255186,-14.0382858532076
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420221736744,-14.0382277840489
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420183869839,-14.0383021614094
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420056692429,-14.0382791174926
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419443361461,-14.0383389397279
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420058860645,-14.03843048173
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418552531139,-14.03836701257
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419128137254,-14.0383563592185
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419625667872,-14.038217382745
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419847036649,-14.0383749373193
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420047412221,-14.0382455798319
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419468513994,-14.038357828743
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418732798502,-14.038340685593
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419194401144,-14.0383053499794
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420189093145,-14.0383355966833
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420922554766,-14.0383230555434
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419641298745,-14.0383613151672
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419344174858,-14.0383120981019
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419628689732,-14.0382972311011
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.141991501254,-14.038302998525
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419723140629,-14.0382858664833
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420215289322,-14.0383710415426
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420737984822,-14.0383021305285
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418735631308,-14.0384021994996
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419156140713,-14.0382479392913
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419542271892,-14.0384294043148
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418360685112,-14.0384322705999
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419055127811,-14.0383227009887
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419614338969,-14.0383789774368
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419355296898,-14.0381382534389
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419139204655,-14.0382725869333
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.141972434195,-14.0383639138055
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418786384396,-14.0383077902122
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1420493102369,-14.0383814654374
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419644140929,-14.0383397855638
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419177107305,-14.0381946787863
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1418851636115,-14.0383509686823
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419681780244,-14.0383862450078
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419342678017,-14.0383504829705
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419835358429,-14.0383211448362
"MKK","HUGO",64,2021-11-05 12:01:00,"G",-67.1419758129071,-14.0383293786467
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1463855111647,-14.036562496069
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1464069265748,-14.0361527127348
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1451471673852,-14.0357994631239
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1444785119795,-14.035902292235
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1467666667287,-14.0369410138139
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.145244543373,-14.0366031826465
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1463950453175,-14.0358792735181
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1463547898744,-14.0360142868743
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1464563681516,-14.0354302666442
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1466021089976,-14.0360161998057
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1450467267506,-14.036617732211
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1436926324755,-14.0371352982401
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1477322341188,-14.0359596678413
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1470663657409,-14.0369707969375
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1458592228647,-14.036200638003
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1467129156753,-14.0360880450422
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.145860910473,-14.0363891152161
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1459466032012,-14.0363275626796
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1467288483949,-14.0362919942271
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1466778602775,-14.037004890883
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1469917098956,-14.0363656791679
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.146568561465,-14.0365699949344
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1467622389981,-14.0367508049119
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1462742606061,-14.0359082740927
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1457235580564,-14.0367219430854
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1462291430743,-14.0358262457464
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1467201029512,-14.03552410362
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1468187377775,-14.0360794700358
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1461670232109,-14.0365245369646
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1484767965739,-14.0364442671612
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1460048684818,-14.036940847578
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1470124675314,-14.0359254400115
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1445543521544,-14.0360295307164
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1470515849977,-14.0351927684018
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1471285523452,-14.0365393322218
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1466983872952,-14.0361526288823
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1470623931368,-14.0363301544577
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1456892113765,-14.0347171916386
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.147371214604,-14.0366540206395
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1473615749432,-14.0349780616915
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1465189732799,-14.037283810602
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1458665697928,-14.0366533266302
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1471185434514,-14.0364491086535
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1476388052776,-14.0353364762376
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1461798857498,-14.035482953404
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1469169178785,-14.0357941557274
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1469481393272,-14.0358994384483
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1468495884343,-14.0355809138343
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1478647975937,-14.0362194631505
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1462759530922,-14.0365215835251
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1462232733353,-14.0360080394924
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1465448107433,-14.0362394759048
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1472120115006,-14.0357627719203
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1470677234399,-14.0357150131022
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.14790471915,-14.0346054405565
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1470005752739,-14.0353498021758
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1475473712197,-14.0354407204362
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1465996412869,-14.035306396189
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1476355948915,-14.036460026978
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.146805246947,-14.0362560503581
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1465349263984,-14.0352424609118
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.146888277922,-14.0355239022369
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1468731049091,-14.0362794786743
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1479975477558,-14.0351949744891
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1468815561655,-14.0357316646132
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1466033877522,-14.0361887509191
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1460739949063,-14.0356974043775
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1473150263123,-14.035347973036
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.146911592393,-14.0367875598273
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1451267027397,-14.0363695228243
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1453151272165,-14.0366226669254
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1470817806498,-14.0368040217971
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1467501913307,-14.0350332125112
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1458291025614,-14.0371977853489
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1464708519698,-14.0353183278965
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1464178448383,-14.0356465305359
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1462019626665,-14.0360306464283
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1465685923682,-14.0356410457688
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1462780433106,-14.0362439192059
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1476295103777,-14.0361789867205
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1470902583139,-14.0347958260332
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1462715826317,-14.0354618172552
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1468795242955,-14.0344585231203
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1460631154616,-14.0367675418638
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1468061775021,-14.036612810601
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1462742900279,-14.0355291106538
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1478737397827,-14.0350130900047
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1446588292241,-14.0369395760442
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1482200325248,-14.0360088598485
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1463651768936,-14.0364878579646
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1481869739803,-14.0349296308334
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1459045902108,-14.0353531264603
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1472593466178,-14.0351194058176
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1471999232499,-14.0369012346002
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1470666981067,-14.0355155256553
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1459165684666,-14.0359385556291
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1469373853365,-14.0368768290247
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1464283789106,-14.0363442890702
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1483016924684,-14.0367742012067
"MKK","HUGO",64,2021-11-05 13:52:00,"3",-67.1474958921035,-14.0354292138535
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434935075717,-14.0359062097824
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434750092172,-14.0359642037663
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1436015057429,-14.0357515285447
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435008743139,-14.0359568550025
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.143628524396,-14.035903642156
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435324545293,-14.0359758955719
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434971537285,-14.0359400730177
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1436058890467,-14.0358900369229
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434777970415,-14.0359542138374
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1433796018518,-14.0358398921867
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435220063647,-14.0359050481259
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435743665645,-14.0358290387266
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1433998849225,-14.0359319789804
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435901855443,-14.0357959162351
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435969802137,-14.0358855211143
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435525796529,-14.0358795711399
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435053671054,-14.0359804115703
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435075512585,-14.0358552210264
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435720523601,-14.0359351469883
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1436280917438,-14.0359545704309
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435232090415,-14.0359711845266
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435114895433,-14.0359084353695
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434295443428,-14.0359479365935
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435935645504,-14.0359528188428
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434621721314,-14.0360349796479
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434963051002,-14.0359156621372
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434290586878,-14.0358168608998
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434400917328,-14.0359144796902
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435849927994,-14.0358916364371
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434924822641,-14.0358289732924
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.143453768952,-14.035972211525
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434845016247,-14.0359799134493
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435880770102,-14.0359490632172
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1436003475507,-14.0358444732014
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434486953785,-14.0359820233523
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435779309189,-14.0359538144348
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434805315057,-14.035963496863
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.143415308207,-14.0358815299159
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435250764163,-14.0358512452365
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.143540707873,-14.0359436912745
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435845396737,-14.0359161104104
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435170473346,-14.0359484801158
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435390859004,-14.035774607307
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435168786184,-14.0357834435767
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435276895327,-14.0358201281812
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435683520647,-14.0359957397502
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435798171905,-14.0358798411249
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435327965878,-14.0359072222353
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.143610631811,-14.0358631609266
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1433918954375,-14.0358234743921
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434230944013,-14.0359690868814
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434592382093,-14.0359391261788
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434443144231,-14.0357936746691
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.143533270016,-14.0359073873036
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435238932269,-14.0360661043069
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434487403,-14.0359596431158
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435412157467,-14.0359895363069
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1433693136285,-14.0359553761263
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1436082176055,-14.0359474090723
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435304314977,-14.035896329376
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434568964293,-14.0358855473205
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434342695472,-14.0359741948792
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434353802402,-14.0359597129596
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1436356133698,-14.0359403157098
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434828228086,-14.0358618108635
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434507940024,-14.0358620839119
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435505011225,-14.0358436234697
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1433984056334,-14.0358013145735
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434850135288,-14.0359063664449
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435678116169,-14.0358973046462
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434985957497,-14.0358690754995
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435887455452,-14.0360275256631
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434706997434,-14.0358445734286
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434923150443,-14.0356605197846
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434886672982,-14.0359091557449
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434951050835,-14.0359692574713
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435822653845,-14.0358897026161
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434782857359,-14.0358756409206
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435458403263,-14.0359581984062
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434824922785,-14.0359013233646
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1436214794743,-14.0357525431678
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434697106167,-14.0359279023592
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435033255283,-14.0357986263745
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434707953268,-14.0358776994728
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434898036211,-14.0358543344316
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434792016692,-14.0359093599303
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434945516102,-14.036021960861
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434687710399,-14.0359605747632
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1437424662129,-14.0359579084006
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435375521748,-14.035946913988
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1436422755307,-14.03588395132
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435564581322,-14.0359417604233
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435387623737,-14.0358484085844
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435205781134,-14.0358701384337
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435865198364,-14.035825911126
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435555789253,-14.0358151647885
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435447502237,-14.0358722977801
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1435065833398,-14.035846082596
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434055255388,-14.0358000043157
"MKK","HUGO",64,2021-11-05 14:00:00,"G",-67.1434293140602,-14.0359415915021
"MKK","HUGO",64,2021-11-05 16:00:00,"G",-67.1421286105167,-14.0372017914597
"MKK","HUGO",64,2021-11-05 16:00:00,"G",-67.1421636172051,-14.0372301021113
"MKK","HUGO",64,2021-11-05 16:00:00,"G",-67.1421971515477,-14.0372767258384
"MKK","HUGO",64,2021-11-05 16:00:00,"G",-67.1419777157029,-14.0372130801484
