"individual.local.identifier","species","stop_id","timestamp","lc","location.long","location.lat"
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2187227049909,-15.9088844625205
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2186550782297,-15.9089993739487
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2187311830795,-15.9090104162137
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2187362725117,-15.9088590688048
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2187496630651,-15.9088780222678
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2186329516267,-15.9088552204544
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2187382781118,-15.9089564999187
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2187715889922,-15.9088965867524
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2187238021876,-15.9088884952476
"KCL","HUGO",56,2019-08-26 15:47:00,"G",-65.2187608570922,-15.908964517732
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186881567254,-15.9088920712512
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186354582851,-15.9088653414784
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185923706891,-15.9088967267369
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218667858306,-15.9088750397865
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186360791956,-15.9089095490592
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186043096899,-15.9088305104971
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187109471876,-15.908901084173
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187431551578,-15.9088444624192
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218620749918,-15.908852193463
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185803841205,-15.9088418253218
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186823357508,-15.9088864128903
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186607451785,-15.9088032030386
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186754283485,-15.9088939060566
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218632464814,-15.9088875148193
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186964786719,-15.9088304444483
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218646886599,-15.9088993656934
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186499706492,-15.9088671861033
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187237420664,-15.9087980050785
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187976545639,-15.9088639954047
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185589643926,-15.9088623343826
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186599260538,-15.908792327435
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185932677034,-15.9088838565142
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218710883961,-15.9088116950277
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186873920266,-15.9089710639973
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186047806722,-15.9088586989454
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185359490694,-15.9088607452648
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186958154196,-15.9088170775403
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185833857652,-15.9088120533244
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218643326026,-15.9088305857258
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186226945313,-15.9088323106371
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187581581625,-15.9088836238415
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218693278169,-15.9088780307149
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185924702268,-15.9088007071931
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2188538283825,-15.9088559644131
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187085398753,-15.9089035205059
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186338926902,-15.9088723232909
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186485429844,-15.9088453252259
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186828356193,-15.9088374947745
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186540327876,-15.9089110861274
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187124720918,-15.9089101938304
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185727225405,-15.9087894562898
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186228318956,-15.9088467363313
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186242880672,-15.9088656482072
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187176425158,-15.908901537595
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187099593254,-15.9088208982086
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186934086154,-15.9088437991077
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187262981315,-15.908856089759
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186478669395,-15.9088824214275
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186978686393,-15.9089196131307
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187328789646,-15.9089405267748
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186495275553,-15.9088504938283
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186355433922,-15.9088726038643
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187019427621,-15.9088516643923
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186373007495,-15.9089476314363
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186410074288,-15.9088163811132
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185383313921,-15.9088912211237
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2185326220994,-15.9088203897798
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187399789298,-15.9088625160875
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186113025368,-15.9088551870988
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187224226158,-15.9088646565408
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186338020871,-15.9088816524281
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218705178642,-15.9089063648425
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186529742022,-15.9089524575452
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187193412265,-15.9088420710425
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186357057699,-15.9088278711069
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186211287364,-15.9088290194108
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187854800789,-15.9088905510731
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186786388411,-15.9088172706828
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186912057126,-15.9088519572051
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218742373668,-15.9088460861888
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187807953464,-15.908856785973
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186594127204,-15.9089069619985
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187577920546,-15.9088474563488
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186705092837,-15.9088797681209
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187598170774,-15.9088606836653
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186983221457,-15.9088259971529
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.218706406952,-15.9088994667743
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2187010762599,-15.9088808086822
"KCL","HUGO",56,2019-08-26 17:59:00,"G",-65.2186396637939,-15.9088044860387
